"","party","answer","candidate_id","candidate_name","pct","pollster","state","harris","vote"
"3493","REP","Trump",16651,"Donald Trump",57,"Public Opinion Strategies","Montana",0,"yes"
"3494","REP","Trump",16651,"Donald Trump",41,"Ipsos","",0,"no"
"3495","REP","Trump",16651,"Donald Trump",36,"Ipsos","",0,"no"
"3496","REP","Trump",16651,"Donald Trump",33,"Ipsos","",0,"no"
"3497","REP","Trump",16651,"Donald Trump",38,"Ipsos","",0,"no"
"3498","REP","Trump",16651,"Donald Trump",40,"Redfield & Wilton Strategies","",0,"no"
"3499","REP","Trump",16651,"Donald Trump",47,"Echelon Insights","",0,"no"
"3500","REP","Trump",16651,"Donald Trump",43,"Echelon Insights","",0,"no"
"3501","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3502","REP","Trump",16651,"Donald Trump",49,"Marist","",0,"no"
"3503","REP","Trump",16651,"Donald Trump",42,"Marist","",0,"no"
"3504","REP","Trump",16651,"Donald Trump",42,"YouGov","",0,"no"
"3505","REP","Trump",16651,"Donald Trump",41,"McLaughlin","Minnesota",0,"no"
"3506","REP","Trump",16651,"Donald Trump",44,"McLaughlin","Minnesota",0,"no"
"3507","REP","Trump",16651,"Donald Trump",47,"McLaughlin","Minnesota",0,"no"
"3508","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3509","REP","Trump",16651,"Donald Trump",45,"Civiqs","",0,"no"
"3510","REP","Trump",16651,"Donald Trump",40,"Redfield & Wilton Strategies","Arizona",0,"no"
"3511","REP","Trump",16651,"Donald Trump",43,"Redfield & Wilton Strategies","Florida",0,"no"
"3512","REP","Trump",16651,"Donald Trump",44,"Redfield & Wilton Strategies","Georgia",0,"no"
"3513","REP","Trump",16651,"Donald Trump",37,"Redfield & Wilton Strategies","Michigan",0,"no"
"3514","REP","Trump",16651,"Donald Trump",43,"Redfield & Wilton Strategies","North Carolina",0,"no"
"3515","REP","Trump",16651,"Donald Trump",44,"Redfield & Wilton Strategies","Pennsylvania",0,"no"
"3516","REP","Trump",16651,"Donald Trump",48,"Spry Strategies","North Carolina",0,"no"
"3517","REP","Trump",16651,"Donald Trump",45,"Spry Strategies","North Carolina",0,"no"
"3518","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3519","REP","Trump",16651,"Donald Trump",33,"SSRS","",0,"no"
"3520","REP","Trump",16651,"Donald Trump",44,"J.L. Partners","Wisconsin",0,"no"
"3521","REP","Trump",16651,"Donald Trump",46,"Florida Atlantic University/Mainstreet Research","Florida",0,"no"
"3522","REP","Trump",16651,"Donald Trump",49,"Florida Atlantic University/Mainstreet Research","Florida",0,"no"
"3523","REP","Trump",16651,"Donald Trump",43,"Florida Atlantic University/Mainstreet Research","Florida",0,"no"
"3524","REP","Trump",16651,"Donald Trump",45,"Florida Atlantic University/Mainstreet Research","Florida",0,"no"
"3525","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"3526","REP","Trump",16651,"Donald Trump",36.4,"Big Village","",0,"no"
"3527","REP","Trump",16651,"Donald Trump",40.3,"Big Village","",0,"no"
"3528","REP","Trump",16651,"Donald Trump",42.2,"Big Village","",0,"no"
"3529","REP","Trump",16651,"Donald Trump",46,"The Tyson Group","Florida",0,"no"
"3530","REP","Trump",16651,"Donald Trump",43,"YouGov","Texas",0,"no"
"3531","REP","Trump",16651,"Donald Trump",46,"YouGov","Texas",0,"no"
"3532","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3533","REP","Trump",16651,"Donald Trump",50,"YouGov","",0,"yes"
"3534","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3535","REP","Trump",16651,"Donald Trump",57,"HarrisX","Utah",0,"yes"
"3536","REP","Trump",16651,"Donald Trump",49,"HarrisX","Utah",0,"no"
"3537","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3538","REP","Trump",16651,"Donald Trump",46.5,"Cygnal","",0,"no"
"3539","REP","Trump",16651,"Donald Trump",41.2,"Cygnal","",0,"no"
"3540","REP","Trump",16651,"Donald Trump",44,"YouGov","",0,"no"
"3541","REP","Trump",16651,"Donald Trump",43,"YouGov","",0,"no"
"3542","REP","Trump",16651,"Donald Trump",48,"Marist","Ohio",0,"no"
"3543","REP","Trump",16651,"Donald Trump",47,"Marist","Pennsylvania",0,"no"
"3544","REP","Trump",16651,"Donald Trump",43,"RMG Research","",0,"no"
"3545","REP","Trump",16651,"Donald Trump",49.8,"Emerson","",0,"no"
"3546","REP","Trump",16651,"Donald Trump",44.4,"Emerson","",0,"no"
"3547","REP","Trump",16651,"Donald Trump",40.6,"Mason-Dixon","Minnesota",0,"no"
"3548","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3549","REP","Trump",16651,"Donald Trump",54,"Fabrizio","Montana",0,"yes"
"3550","REP","Trump",16651,"Donald Trump",42,"Global Strategy Group","Nebraska",0,"no"
"3551","REP","Trump",16651,"Donald Trump",55,"Kaplan Strategies","West Virginia",0,"yes"
"3552","REP","Trump",16651,"Donald Trump",42,"YouGov","",0,"no"
"3553","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3554","REP","Trump",16651,"Donald Trump",45,"Fabrizio/Impact","Arizona",0,"no"
"3555","REP","Trump",16651,"Donald Trump",50,"Fabrizio/Impact","Arizona",0,"yes"
"3556","REP","Trump",16651,"Donald Trump",51.9,"ActiVote","",0,"yes"
"3557","REP","Trump",16651,"Donald Trump",45.4,"ActiVote","",0,"no"
"3558","REP","Trump",16651,"Donald Trump",48.2,"Mitchell","Michigan",0,"no"
"3559","REP","Trump",16651,"Donald Trump",46.3,"Mitchell","Michigan",0,"no"
"3560","REP","Trump",16651,"Donald Trump",48,"Beacon/Shaw","Virginia",0,"no"
"3561","REP","Trump",16651,"Donald Trump",41,"Beacon/Shaw","Virginia",0,"no"
"3562","REP","Trump",16651,"Donald Trump",50,"Beacon/Shaw","Florida",0,"yes"
"3563","REP","Trump",16651,"Donald Trump",47,"Beacon/Shaw","Florida",0,"no"
"3564","REP","Trump",16651,"Donald Trump",50,"Beacon/Shaw","Nevada",0,"yes"
"3565","REP","Trump",16651,"Donald Trump",45,"Beacon/Shaw","Nevada",0,"no"
"3566","REP","Trump",16651,"Donald Trump",51,"Beacon/Shaw","Arizona",0,"yes"
"3567","REP","Trump",16651,"Donald Trump",46,"Beacon/Shaw","Arizona",0,"no"
"3568","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3569","REP","Trump",16651,"Donald Trump",48,"East Carolina University","North Carolina",0,"no"
"3570","REP","Trump",16651,"Donald Trump",49,"Quinnipiac","Georgia",0,"no"
"3571","REP","Trump",16651,"Donald Trump",43,"Quinnipiac","Georgia",0,"no"
"3572","REP","Trump",16651,"Donald Trump",40,"Navigator","",0,"no"
"3573","REP","Trump",16651,"Donald Trump",44,"Navigator","",0,"no"
"3574","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3575","REP","Trump",16651,"Donald Trump",49,"North Star Opinion Research","North Carolina",0,"no"
"3576","REP","Trump",16651,"Donald Trump",44,"North Star Opinion Research","North Carolina",0,"no"
"3577","REP","Trump",16651,"Donald Trump",31,"PPIC","California",0,"no"
"3578","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3579","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3580","REP","Trump",16651,"Donald Trump",39,"Ipsos","",0,"no"
"3581","REP","Trump",16651,"Donald Trump",36,"Ipsos","",0,"no"
"3582","REP","Trump",16651,"Donald Trump",37,"Ipsos","",0,"no"
"3583","REP","Trump",16651,"Donald Trump",33,"Ipsos","",0,"no"
"3584","REP","Trump",16651,"Donald Trump",51,"HarrisX","",0,"yes"
"3585","REP","Trump",16651,"Donald Trump",43,"HarrisX","",0,"no"
"3586","REP","Trump",16651,"Donald Trump",45,"Florida Atlantic University/Mainstreet Research","Michigan",0,"no"
"3587","REP","Trump",16651,"Donald Trump",46,"Florida Atlantic University/Mainstreet Research","Michigan",0,"no"
"3588","REP","Trump",16651,"Donald Trump",39,"Florida Atlantic University/Mainstreet Research","Michigan",0,"no"
"3589","REP","Trump",16651,"Donald Trump",43,"Florida Atlantic University/Mainstreet Research","Michigan",0,"no"
"3590","REP","Trump",16651,"Donald Trump",45,"Florida Atlantic University/Mainstreet Research","Pennsylvania",0,"no"
"3591","REP","Trump",16651,"Donald Trump",47,"Florida Atlantic University/Mainstreet Research","Pennsylvania",0,"no"
"3592","REP","Trump",16651,"Donald Trump",39,"Florida Atlantic University/Mainstreet Research","Pennsylvania",0,"no"
"3593","REP","Trump",16651,"Donald Trump",42,"Florida Atlantic University/Mainstreet Research","Pennsylvania",0,"no"
"3594","REP","Trump",16651,"Donald Trump",38,"Florida Atlantic University/Mainstreet Research","Wisconsin",0,"no"
"3595","REP","Trump",16651,"Donald Trump",41,"Florida Atlantic University/Mainstreet Research","Wisconsin",0,"no"
"3596","REP","Trump",16651,"Donald Trump",31,"Florida Atlantic University/Mainstreet Research","Wisconsin",0,"no"
"3597","REP","Trump",16651,"Donald Trump",35,"Florida Atlantic University/Mainstreet Research","Wisconsin",0,"no"
"3598","REP","Trump",16651,"Donald Trump",34,"SurveyMonkey","",0,"no"
"3599","REP","Trump",16651,"Donald Trump",41,"TIPP","",0,"no"
"3600","REP","Trump",16651,"Donald Trump",38,"TIPP","",0,"no"
"3601","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"3602","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"3603","REP","Trump",16651,"Donald Trump",27,"UMass Amherst/YouGov","Massachusetts",0,"no"
"3604","REP","Trump",16651,"Donald Trump",39,"Lord Ashcroft Polls","",0,"no"
"3605","REP","Trump",16651,"Donald Trump",35,"Lord Ashcroft Polls","",0,"no"
"3606","REP","Trump",16651,"Donald Trump",39,"Lord Ashcroft Polls","",0,"no"
"3607","REP","Trump",16651,"Donald Trump",36,"Lord Ashcroft Polls","",0,"no"
"3608","REP","Trump",16651,"Donald Trump",37.6,"Emerson","New York",0,"no"
"3609","REP","Trump",16651,"Donald Trump",44.8,"Emerson","New York",0,"no"
"3610","REP","Trump",16651,"Donald Trump",54,"National Public Affairs","Ohio",0,"yes"
"3611","REP","Trump",16651,"Donald Trump",48,"National Public Affairs","Ohio",0,"no"
"3612","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"3613","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3614","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3615","REP","Trump",16651,"Donald Trump",41,"YouGov","",0,"no"
"3616","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3617","REP","Trump",16651,"Donald Trump",41,"Emerson","",0,"no"
"3618","REP","Trump",16651,"Donald Trump",43,"Leger","",0,"no"
"3619","REP","Trump",16651,"Donald Trump",39,"Leger","",0,"no"
"3620","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3621","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3622","REP","Trump",16651,"Donald Trump",40,"The Tyson Group","Nevada",0,"no"
"3623","REP","Trump",16651,"Donald Trump",47,"The Tyson Group","Nevada",0,"no"
"3624","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3625","REP","Trump",16651,"Donald Trump",50.1,"Emerson","",0,"yes"
"3626","REP","Trump",16651,"Donald Trump",43.8,"Emerson","",0,"no"
"3627","REP","Trump",16651,"Donald Trump",46,"McLaughlin","",0,"no"
"3628","REP","Trump",16651,"Donald Trump",42,"McLaughlin","",0,"no"
"3629","REP","Trump",16651,"Donald Trump",48,"Marist","",0,"no"
"3630","REP","Trump",16651,"Donald Trump",44,"Marist","",0,"no"
"3631","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3632","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3633","REP","Trump",16651,"Donald Trump",37,"Iron Light","Nebraska CD-2",0,"no"
"3634","REP","Trump",16651,"Donald Trump",49,"Mitchell","Michigan",0,"no"
"3635","REP","Trump",16651,"Donald Trump",46,"Mitchell","Michigan",0,"no"
"3636","REP","Trump",16651,"Donald Trump",41,"YouGov","",0,"no"
"3637","REP","Trump",16651,"Donald Trump",41.2,"Florida Atlantic University/Mainstreet Research","Arizona",0,"no"
"3638","REP","Trump",16651,"Donald Trump",43.2,"Florida Atlantic University/Mainstreet Research","Arizona",0,"no"
"3639","REP","Trump",16651,"Donald Trump",38.8,"Florida Atlantic University/Mainstreet Research","Arizona",0,"no"
"3640","REP","Trump",16651,"Donald Trump",42.8,"Florida Atlantic University/Mainstreet Research","Arizona",0,"no"
"3641","REP","Trump",16651,"Donald Trump",49.6,"Florida Atlantic University/Mainstreet Research","Nevada",0,"no"
"3642","REP","Trump",16651,"Donald Trump",51.2,"Florida Atlantic University/Mainstreet Research","Nevada",0,"yes"
"3643","REP","Trump",16651,"Donald Trump",44,"Florida Atlantic University/Mainstreet Research","Nevada",0,"no"
"3644","REP","Trump",16651,"Donald Trump",46.2,"Florida Atlantic University/Mainstreet Research","Nevada",0,"no"
"3645","REP","Trump",16651,"Donald Trump",45,"Morning Consult","",0,"no"
"3646","REP","Trump",16651,"Donald Trump",37,"Iron Light","Nevada",0,"no"
"3647","REP","Trump",16651,"Donald Trump",42,"Bullfinch","",0,"no"
"3648","REP","Trump",16651,"Donald Trump",42,"Bullfinch","",0,"no"
"3649","REP","Trump",16651,"Donald Trump",47,"Bullfinch","",0,"no"
"3650","REP","Trump",16651,"Donald Trump",47,"Bullfinch","",0,"no"
"3651","REP","Trump",16651,"Donald Trump",41,"Bullfinch","",0,"no"
"3652","REP","Trump",16651,"Donald Trump",41,"Bullfinch","",0,"no"
"3653","REP","Trump",16651,"Donald Trump",41,"P2 Insights","Arizona",0,"no"
"3654","REP","Trump",16651,"Donald Trump",43,"P2 Insights","Georgia",0,"no"
"3655","REP","Trump",16651,"Donald Trump",45,"P2 Insights","Michigan",0,"no"
"3656","REP","Trump",16651,"Donald Trump",41,"P2 Insights","Nevada",0,"no"
"3657","REP","Trump",16651,"Donald Trump",44,"P2 Insights","Wisconsin",0,"no"
"3658","REP","Trump",16651,"Donald Trump",42,"Roanoke College","Virginia",0,"no"
"3659","REP","Trump",16651,"Donald Trump",38,"Roanoke College","Virginia",0,"no"
"3660","REP","Trump",16651,"Donald Trump",51.1,"ActiVote","",0,"yes"
"3661","REP","Trump",16651,"Donald Trump",44.9,"ActiVote","",0,"no"
"3662","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3663","REP","Trump",16651,"Donald Trump",47,"Quinnipiac","",0,"no"
"3664","REP","Trump",16651,"Donald Trump",38,"Quinnipiac","",0,"no"
"3665","REP","Trump",16651,"Donald Trump",26,"U. New Hampshire","Massachusetts",0,"no"
"3666","REP","Trump",16651,"Donald Trump",32,"U. New Hampshire","Massachusetts",0,"no"
"3667","REP","Trump",16651,"Donald Trump",33,"U. New Hampshire","Rhode Island",0,"no"
"3668","REP","Trump",16651,"Donald Trump",40,"U. New Hampshire","Rhode Island",0,"no"
"3669","REP","Trump",16651,"Donald Trump",41,"U. New Hampshire","New Hampshire",0,"no"
"3670","REP","Trump",16651,"Donald Trump",48,"U. New Hampshire","New Hampshire",0,"no"
"3671","REP","Trump",16651,"Donald Trump",36.6,"Praecones Analytica","New Hampshire",0,"no"
"3672","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3673","REP","Trump",16651,"Donald Trump",45,"KAConsulting LLC","Michigan",0,"no"
"3674","REP","Trump",16651,"Donald Trump",42,"KAConsulting LLC","Michigan",0,"no"
"3675","REP","Trump",16651,"Donald Trump",44,"KAConsulting LLC","Pennsylvania",0,"no"
"3676","REP","Trump",16651,"Donald Trump",41,"KAConsulting LLC","Pennsylvania",0,"no"
"3677","REP","Trump",16651,"Donald Trump",45,"KAConsulting LLC","Wisconsin",0,"no"
"3678","REP","Trump",16651,"Donald Trump",42,"KAConsulting LLC","Wisconsin",0,"no"
"3679","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3680","REP","Trump",16651,"Donald Trump",45,"Change Research","North Carolina",0,"no"
"3681","REP","Trump",16651,"Donald Trump",41,"Change Research","North Carolina",0,"no"
"3682","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3683","REP","Trump",16651,"Donald Trump",39,"PPP","Washington",0,"no"
"3684","REP","Trump",16651,"Donald Trump",53,"HarrisX/Harris Poll","",0,"yes"
"3685","REP","Trump",16651,"Donald Trump",45,"HarrisX/Harris Poll","",0,"no"
"3686","REP","Trump",16651,"Donald Trump",44,"HarrisX/Harris Poll","",0,"no"
"3687","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3688","REP","Trump",16651,"Donald Trump",45.8,"Cygnal","",0,"no"
"3689","REP","Trump",16651,"Donald Trump",40.8,"Cygnal","",0,"no"
"3690","REP","Trump",16651,"Donald Trump",49,"Echelon Insights","",0,"no"
"3691","REP","Trump",16651,"Donald Trump",43,"Echelon Insights","",0,"no"
"3692","REP","Trump",16651,"Donald Trump",34,"Elway","Washington",0,"no"
"3693","REP","Trump",16651,"Donald Trump",54,"YouGov","Florida",0,"yes"
"3694","REP","Trump",16651,"Donald Trump",49,"YouGov","Florida",0,"no"
"3695","REP","Trump",16651,"Donald Trump",52,"YouGov","Arizona",0,"yes"
"3696","REP","Trump",16651,"Donald Trump",44,"YouGov","Arizona",0,"no"
"3697","REP","Trump",16651,"Donald Trump",51,"Prime Group","Arizona",0,"yes"
"3698","REP","Trump",16651,"Donald Trump",44,"Prime Group","Arizona",0,"no"
"3699","REP","Trump",16651,"Donald Trump",53,"Prime Group","Florida",0,"yes"
"3700","REP","Trump",16651,"Donald Trump",48,"Prime Group","Florida",0,"no"
"3701","REP","Trump",16651,"Donald Trump",51,"Prime Group","Georgia",0,"yes"
"3702","REP","Trump",16651,"Donald Trump",42,"Prime Group","Georgia",0,"no"
"3703","REP","Trump",16651,"Donald Trump",48,"Prime Group","Michigan",0,"no"
"3704","REP","Trump",16651,"Donald Trump",42,"Prime Group","Michigan",0,"no"
"3705","REP","Trump",16651,"Donald Trump",50,"Prime Group","Nevada",0,"yes"
"3706","REP","Trump",16651,"Donald Trump",44,"Prime Group","Nevada",0,"no"
"3707","REP","Trump",16651,"Donald Trump",51,"Prime Group","North Carolina",0,"yes"
"3708","REP","Trump",16651,"Donald Trump",45,"Prime Group","North Carolina",0,"no"
"3709","REP","Trump",16651,"Donald Trump",49,"Prime Group","Pennsylvania",0,"no"
"3710","REP","Trump",16651,"Donald Trump",42,"Prime Group","Pennsylvania",0,"no"
"3711","REP","Trump",16651,"Donald Trump",49,"Prime Group","Wisconsin",0,"no"
"3712","REP","Trump",16651,"Donald Trump",44,"Prime Group","Wisconsin",0,"no"
"3713","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3714","REP","Trump",16651,"Donald Trump",38,"Siena","New York",0,"no"
"3715","REP","Trump",16651,"Donald Trump",47,"McLaughlin","",0,"no"
"3716","DEM","Harris",16661,"Kamala Harris",41,"McLaughlin","",1,"no"
"3717","REP","Trump",16651,"Donald Trump",48,"McLaughlin","",0,"no"
"3718","REP","Trump",16651,"Donald Trump",38,"McLaughlin","",0,"no"
"3719","REP","Trump",16651,"Donald Trump",50,"Marquette Law School","",0,"yes"
"3720","REP","Trump",16651,"Donald Trump",51,"Marquette Law School","",0,"yes"
"3721","REP","Trump",16651,"Donald Trump",40,"Marquette Law School","",0,"no"
"3722","REP","Trump",16651,"Donald Trump",44,"Marquette Law School","",0,"no"
"3723","REP","Trump",16651,"Donald Trump",42,"YouGov","",0,"no"
"3724","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3725","REP","Trump",16651,"Donald Trump",45.5,"McLaughlin","",0,"no"
"3726","REP","Trump",16651,"Donald Trump",46.8,"McLaughlin","",0,"no"
"3727","REP","Trump",16651,"Donald Trump",39.3,"McLaughlin","",0,"no"
"3728","REP","Trump",16651,"Donald Trump",41.3,"McLaughlin","",0,"no"
"3729","REP","Trump",16651,"Donald Trump",46,"Ipsos","",0,"no"
"3730","REP","Trump",16651,"Donald Trump",38,"Ipsos","",0,"no"
"3731","REP","Trump",16651,"Donald Trump",36,"Ipsos","",0,"no"
"3732","REP","Trump",16651,"Donald Trump",35,"Ipsos","",0,"no"
"3733","REP","Trump",16651,"Donald Trump",44,"Noble Predictive Insights","Arizona",0,"no"
"3734","REP","Trump",16651,"Donald Trump",43,"Noble Predictive Insights","Arizona",0,"no"
"3735","REP","Trump",16651,"Donald Trump",36,"University of Massachusetts Lowell/YouGov","New Hampshire",0,"no"
"3736","REP","Trump",16651,"Donald Trump",42,"Redfield & Wilton Strategies","",0,"no"
"3737","REP","Trump",16651,"Donald Trump",44,"Morning Consult","",0,"no"
"3738","REP","Trump",16651,"Donald Trump",45,"YouGov","",0,"no"
"3739","REP","Trump",16651,"Donald Trump",44,"YouGov","",0,"no"
"3740","REP","Trump",16651,"Donald Trump",43,"Beacon/Shaw","",0,"no"
"3741","REP","Trump",16651,"Donald Trump",49,"Beacon/Shaw","",0,"no"
